O	 D	 AMOEBA	 FlowValue
25	145	0	429.5401703
29	20	0	25.99997771
4	131	0	36.22597765
66	27	0	53.75958713
122	108	0	1315.59164
52	90	0	77.60962359
148	56	0	267.2010688
147	128	0	338.0049464
53	118	0	2014.00211
146	133	0	65.16450417
137	11	0	220.5233755
125	25	0	24.57062827
4	138	0	399.0119704
87	50	0	173.3114268
38	39	0	527.1741816
149	32	0	183.0187498
45	143	0	184.5086535
149	145	0	509.9057506
133	55	0	304.0542479
122	126	0	212.3359888
123	100	0	77.0212049
81	101	0	62.21826166
45	119	0	285.3067047
35	33	0	216.6425953
32	131	0	108.6779329
71	34	0	528.7408415
122	22	0	314.4851877
112	32	0	313.0583878
91	20	0	802.2850266
131	119	0	2417.598919
6	31	0	38.76350699
46	134	0	563.6272545
31	45	0	297.1619246
4	96	0	1943.960316
23	146	0	325.3633224
63	43	0	175.5334461
11	49	0	12.7841926
80	33	0	27.7746917
137	62	0	899.0137819
134	72	0	227.2551087
52	62	0	260.7139967
56	57	0	733.1714246
43	142	0	205.1029617
126	108	0	1014.88498
4	72	0	211.3260124
132	5	0	203.5830619
148	133	0	369.2655236
64	145	0	155.1887067
102	130	0	570.8612559
63	138	0	750.5225157
35	71	0	528.7368477
146	62	0	35.96055128
44	45	0	110.9881887
23	72	0	223.0073497
4	62	0	269.7041346
140	123	0	86.82913986
90	32	0	105.9582236
104	80	0	239.8205883
9	30	0	2202.582274
122	42	0	461.6500692
113	82	0	65.55550093
53	17	0	182.6272106
89	10	0	290.6011292
115	33	0	88.87901344
46	124	0	57.0711106
122	53	0	742.1937126
13	130	0	620.5013651
128	78	0	77.68046142
148	1	0	231.1041915
45	60	0	649.5491365
90	131	0	36.22597765
110	49	0	25.5683852
41	33	0	216.6425953
12	51	0	39.71575737
126	32	0	130.0396381
146	34	0	151.0688118
140	145	0	16.62736143
46	31	0	256.677276
44	17	0	36.52544212
136	140	0	363.341625
138	45	0	300.7421888
148	7	0	259.6261384
108	133	0	267.8985171
146	29	0	214.9808584
3	128	0	272.0527617
140	31	0	30.38220817
82	51	0	281.0653599
58	45	0	28.64211322
12	33	0	49.99444506
62	49	0	17.89786964
126	82	0	633.7031756
146	20	0	178.2855615
77	33	0	588.8234641
8	77	0	48.18719763
82	44	0	115.6420301
135	75	0	59.04320487
122	73	0	1113.969283
123	77	0	327.6729439
51	79	0	408.1026935
45	32	0	626.1167756
139	52	0	884.086444
72	17	0	42.97110838
71	75	0	885.648073
46	42	0	263.8000396
135	64	0	40.59500681
93	107	0	1370.906321
83	45	0	272.1000756
6	70	0	259.7065316
13	48	0	281.8564948
8	123	0	168.0563997
11	61	0	594.4471641
80	72	0	13.80521689
79	49	0	40.90941632
138	126	0	285.5552952
39	131	0	96.60260706
